600 0.000681
1200 0.000775
1800 0.000968
2400 0.001082
3000 0.001165
3600 0.001232
4200 0.001286
4800 0.001298
5400 0.001379
6000 0.001399
6600 0.001421
7200 0.001572
7800 0.001695
8400 0.001709
9000 0.001731
9600 0.001795
10200 0.001871
10800 0.001901
11400 0.001926
12000 0.001955
12600 0.001971
13200 0.002001
13800 0.002025
14400 0.002081
15000 0.002097
15600 0.002117
16200 0.002165
16800 0.002189
17400 0.002207
18000 0.002235
